"hour","F0","F0.09","F0.17","F0.26","F0.34","F0.43","F0.52","F0.6","F0.69","F0.78","F0.86","F0.95","F1.03","F1.12","F1.21","F1.29","F1.38","F1.46","F1.55","F1.64","F1.72","F1.81","F1.89","F1.98","F2.07","F2.15","F2.24","F2.33","F2.41","F2.5","F2.58","F2.67","F2.76","F2.84","F2.93","F3.01","F3.1","F3.19","F3.27","F3.36","F3.45","F3.53","F3.62","F3.7","F3.79","F3.88","F3.96","F4.05","F4.13","F4.22","F4.31","F4.39","F4.48","F4.57","F4.65","F4.74","F4.82","F4.91","F5","F5.08","F5.17","F5.25","F5.34","F5.43","F5.51","F5.6","F5.68","F5.77","F5.86","F5.94","F6.03","F6.12","F6.2","F6.29","F6.37","F6.46","F6.55","F6.63","F6.72","F6.8","F6.89","F6.98","F7.06","F7.15","F7.24","F7.32","F7.41","F7.49","F7.58","F7.67","F7.75","F7.84","F7.92","F8.01","F8.1","F8.18","F8.27","F8.35","F8.44","F8.53","F8.61","F8.7","F8.79","F8.87","F8.96","F9.04","F9.13","F9.22","F9.3","F9.39","F9.47","F9.56","F9.65","F9.73","F9.82","F9.91","F9.99","F10.08","F10.16","F10.25","F10.34","F10.42","F10.51","F10.59","F10.68","F10.77","F10.85","F10.94"
"10",0,0,0.0208333333333333,0.0416666666666667,0.0208333333333333,0,0,0,0,0,0.0833333333333333,0,0,0.0208333333333333,0.0833333333333333,0.0208333333333333,0,0,0.0208333333333333,0,0.0416666666666667,0.0416666666666667,0,0,0.0208333333333333,0.0208333333333333,0,0.0208333333333333,0.0208333333333333,0,0,0,0,0,0,0.0208333333333333,0.0208333333333333,0,0.0208333333333333,0,0,0,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0208333333333333,0,0,0,0.0208333333333333,0.0208333333333333,0,0,0.0208333333333333,0,0,0.0208333333333333,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0.0416666666666667,0,0,0,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.0208333333333333,0,0,0,0.0833333333333333,0.0625,0.0416666666666667,0.104166666666667,0.104166666666667,0,0.0625,0.0416666666666667,0.0833333333333333,0.0625,0.0833333333333333,0.0625,0.0416666666666667,0.0625,0,0.0416666666666667,0.0416666666666667,0.0208333333333333,0.0625,0.0416666666666667,0.0833333333333333,0.0625,0,0,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0416666666666667,0,0.0208333333333333,0.0208333333333333,0.0625,0,0.0416666666666667,0,0.0208333333333333,0,0.0416666666666667,0,0.0416666666666667,0,0,0,0.0208333333333333,0,0.0208333333333333,0,0.0208333333333333,0,0,0,0.0208333333333333,0,0,0.0208333333333333,0,0,0,0,0.0208333333333333,0,0,0.0208333333333333,0,0,0.0416666666666667,0,0,0.0208333333333333,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0208333333333333,0,0.0208333333333333,0.0625,0.0208333333333333,0,0,0.0625,0.0416666666666667,0.0833333333333333,0.1875,0.104166666666667,0.0625,0.0416666666666667,0.104166666666667,0.125,0.0416666666666667,0.0416666666666667,0.166666666666667,0.0625,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0625,0.0208333333333333,0.0208333333333333,0.0625,0.0208333333333333,0.0833333333333333,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.0416666666666667,0,0.0208333333333333,0.0625,0.0416666666666667,0.0625,0,0.0208333333333333,0,0.0208333333333333,0.0416666666666667,0,0.0625,0.0208333333333333,0,0.0416666666666667,0,0.0208333333333333,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0625,0,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0,0.0208333333333333,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0208333333333333,0.0416666666666667,0,0,0,0.0416666666666667,0.0208333333333333,0,0,0.0208333333333333,0.0208333333333333,0,0.0208333333333333,0.0208333333333333,0,0,0.0208333333333333,0.0208333333333333,0,0,0,0.0208333333333333,0,0,0.0208333333333333,0,0.0208333333333333,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0.0208333333333333,0,0,0,0,0,0,0.0625,0.0208333333333333,0.0208333333333333,0.0625,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.0625,0,0,0.166666666666667,0.208333333333333,0.0208333333333333,0.104166666666667,0.145833333333333,0.104166666666667,0.104166666666667,0.125,0.104166666666667,0.0833333333333333,0.0416666666666667,0.0208333333333333,0,0.104166666666667,0.0625,0.0833333333333333,0.104166666666667,0.104166666666667,0.104166666666667,0.0416666666666667,0.0208333333333333,0.0833333333333333,0.125,0.0625,0.145833333333333,0.104166666666667,0.0208333333333333,0.0833333333333333,0.0416666666666667,0.125,0.104166666666667,0.125,0.104166666666667,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0833333333333333,0.104166666666667,0.0416666666666667,0.0416666666666667,0.0625,0.0625,0,0.0416666666666667,0.0208333333333333,0.145833333333333,0.0416666666666667,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0833333333333333,0.0208333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0625,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.0625,0.0208333333333333,0.0208333333333333,0.104166666666667,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0416666666666667,0.0416666666666667,0.0208333333333333,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0208333333333333,0,0.0208333333333333,0,0.0208333333333333,0,0.0208333333333333,0,0.0208333333333333,0,0,0.0208333333333333,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0.0208333333333333,0,0,0,0,0,0,0.0416666666666667,0,0.0625,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0833333333333333,0.125,0.0208333333333333,0.125,0.104166666666667,0.166666666666667,0.0833333333333333,0.104166666666667,0.145833333333333,0.166666666666667,0.0416666666666667,0.145833333333333,0.1875,0.0208333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0208333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0625,0.0625,0.0416666666666667,0.0625,0.0833333333333333,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0625,0.0208333333333333,0.0208333333333333,0.0625,0.0416666666666667,0.104166666666667,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.0208333333333333,0.0625,0.0625,0.0416666666666667,0.0416666666666667,0.125,0,0.0833333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0416666666666667,0,0,0.0625,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0416666666666667,0.0208333333333333,0,0.0625,0,0.0208333333333333,0,0.0208333333333333,0,0,0.0416666666666667,0.0416666666666667,0,0,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0.0208333333333333,0,0.0625,0,0.0208333333333333,0,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.125,0.104166666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.104166666666667,0.104166666666667,0.0833333333333333,0.125,0.0833333333333333,0.0208333333333333,0,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0416666666666667,0,0,0.0416666666666667,0,0,0.0625,0.0208333333333333,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0416666666666667,0,0.0208333333333333,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0,0,0.0416666666666667,0,0,0.0416666666666667,0,0,0,0,0.0416666666666667,0,0,0,0,0.0208333333333333,0,0,0,0,0,0.0208333333333333,0,0,0.0416666666666667,0,0,0.0208333333333333,0.0208333333333333,0,0,0,0,0.0208333333333333,0.0208333333333333,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0.0222222222222222,0,0.0222222222222222,0.0222222222222222,0.0444444444444444,0,0,0,0.0888888888888889,0,0,0,0.0666666666666667,0,0,0,0,0.0222222222222222,0,0.0666666666666667,0,0.0666666666666667,0,0.133333333333333,0.0222222222222222,0.0222222222222222,0.0666666666666667,0.0222222222222222,0.0222222222222222,0,0.0222222222222222,0,0.0222222222222222,0.0444444444444444,0.0222222222222222,0,0,0.0222222222222222,0,0,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0,0.0222222222222222,0,0,0.0222222222222222,0.0222222222222222,0,0,0.0222222222222222,0,0,0,0,0.0222222222222222,0,0.0222222222222222,0,0,0,0,0.0222222222222222,0,0,0.0222222222222222,0,0,0,0.0222222222222222,0.0222222222222222,0,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0444444444444444,0,0.0444444444444444,0.0888888888888889,0,0.0666666666666667,0.0444444444444444,0,0.0444444444444444,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0.0238095238095238,0.0714285714285714,0.0238095238095238,0,0,0.0714285714285714,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0,0,0,0,0.0238095238095238,0,0,0,0.0238095238095238,0,0,0,0,0.0476190476190476,0,0,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0,0.0238095238095238,0,0.0238095238095238,0,0.0238095238095238,0,0,0.0476190476190476,0,0,0.0476190476190476,0,0.0238095238095238,0,0,0,0,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0,0,0.0238095238095238,0.0238095238095238,0,0.0238095238095238,0,0,0,0,0,0.0714285714285714,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0714285714285714,0,0,0,0,0.0238095238095238,0,0.0238095238095238,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0.0476190476190476,0.0238095238095238,0,0,0,0,0,0,0,0.0238095238095238,0,0,0.0238095238095238,0.261904761904762,0.0476190476190476,0,0,0,0.0952380952380952,0.0952380952380952,0.166666666666667,0.0476190476190476,0,0,0,0,0,0.0238095238095238,0.0238095238095238,0.0476190476190476,0,0.0952380952380952,0.0238095238095238,0.142857142857143,0.142857142857143,0,0,0.0238095238095238,0.0714285714285714,0.0952380952380952,0.119047619047619,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0714285714285714,0.0238095238095238,0.0952380952380952,0,0,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0.0238095238095238,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0.642857142857143,0.0714285714285714,0,0,0.0714285714285714,0.261904761904762,0.523809523809524,0.119047619047619,0.0238095238095238,0,0,0,0,0.0714285714285714,0.0476190476190476,0.142857142857143,0.0238095238095238,0.0476190476190476,0.214285714285714,0.333333333333333,0.357142857142857,0.0476190476190476,0,0.0238095238095238,0.142857142857143,0.119047619047619,0.333333333333333,0.261904761904762,0.119047619047619,0,0,0,0,0,0,0,0.0238095238095238,0.0952380952380952,0.0714285714285714,0.0952380952380952,0.166666666666667,0.166666666666667,0.214285714285714,0.238095238095238,0.0714285714285714,0,0.0238095238095238,0.0714285714285714,0.0952380952380952,0.142857142857143,0.0238095238095238,0.0476190476190476,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0.0238095238095238,0,0,0.0238095238095238,0,0,0.0238095238095238,0,0,0,0,0.0238095238095238,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0
"20",0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0.571428571428571,0.0476190476190476,0,0,0.285714285714286,0.547619047619048,0.166666666666667,0,0,0,0,0,0,0.0238095238095238,0,0,0.0714285714285714,0.0714285714285714,0.285714285714286,0.5,0.0714285714285714,0,0,0.0714285714285714,0.119047619047619,0.285714285714286,0.380952380952381,0.142857142857143,0.0238095238095238,0,0,0,0,0,0,0.0476190476190476,0.119047619047619,0,0,0.119047619047619,0.404761904761905,0.142857142857143,0.142857142857143,0.0476190476190476,0,0.0714285714285714,0.0476190476190476,0.142857142857143,0.214285714285714,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0.0238095238095238,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0.571428571428571,0.0238095238095238,0,0.0714285714285714,0.5,0.404761904761905,0.0238095238095238,0,0,0,0,0,0.0238095238095238,0,0,0,0.142857142857143,0.0476190476190476,0.547619047619048,0.214285714285714,0,0,0.0476190476190476,0.0952380952380952,0.261904761904762,0.357142857142857,0.261904761904762,0,0,0,0,0,0,0,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0.261904761904762,0.261904761904762,0.261904761904762,0.0476190476190476,0,0,0,0,0.142857142857143,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0.357142857142857,0,0,0.142857142857143,0.452380952380952,0.404761904761905,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0.142857142857143,0.380952380952381,0.261904761904762,0,0,0.119047619047619,0.119047619047619,0.261904761904762,0.261904761904762,0.214285714285714,0.0238095238095238,0,0,0,0,0.0238095238095238,0,0.119047619047619,0.0238095238095238,0.0476190476190476,0.142857142857143,0.214285714285714,0.19047619047619,0.261904761904762,0.0238095238095238,0,0,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0.357142857142857,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0.119047619047619,0.452380952380952,0.238095238095238,0,0,0.0714285714285714,0.214285714285714,0.0714285714285714,0.428571428571429,0.166666666666667,0.0476190476190476,0,0,0,0,0,0,0.0476190476190476,0.0952380952380952,0,0.30952380952381,0.0952380952380952,0.19047619047619,0.238095238095238,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0.0714285714285714,0.0714285714285714,0.0238095238095238,0,0.0238095238095238,0,0,0,0,0,0.0238095238095238,0,0,0.0238095238095238,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
