"hour","F0","F0.09","F0.17","F0.26","F0.34","F0.43","F0.52","F0.6","F0.69","F0.78","F0.86","F0.95","F1.03","F1.12","F1.21","F1.29","F1.38","F1.46","F1.55","F1.64","F1.72","F1.81","F1.89","F1.98","F2.07","F2.15","F2.24","F2.33","F2.41","F2.5","F2.58","F2.67","F2.76","F2.84","F2.93","F3.01","F3.1","F3.19","F3.27","F3.36","F3.45","F3.53","F3.62","F3.7","F3.79","F3.88","F3.96","F4.05","F4.13","F4.22","F4.31","F4.39","F4.48","F4.57","F4.65","F4.74","F4.82","F4.91","F5","F5.08","F5.17","F5.25","F5.34","F5.43","F5.51","F5.6","F5.68","F5.77","F5.86","F5.94","F6.03","F6.12","F6.2","F6.29","F6.37","F6.46","F6.55","F6.63","F6.72","F6.8","F6.89","F6.98","F7.06","F7.15","F7.24","F7.32","F7.41","F7.49","F7.58","F7.67","F7.75","F7.84","F7.92","F8.01","F8.1","F8.18","F8.27","F8.35","F8.44","F8.53","F8.61","F8.7","F8.79","F8.87","F8.96","F9.04","F9.13","F9.22","F9.3","F9.39","F9.47","F9.56","F9.65","F9.73","F9.82","F9.91","F9.99","F10.08","F10.16","F10.25","F10.34","F10.42","F10.51","F10.59","F10.68","F10.77","F10.85","F10.94"
"10",0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0.028169014084507,0,0,0,0,0.028169014084507,0,0,0,0,0.0140845070422535,0,0.0140845070422535,0,0,0.028169014084507,0,0,0.028169014084507,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0277777777777778,0.0277777777777778,0,0.0416666666666667,0.0138888888888889,0.0277777777777778,0.0416666666666667,0.0972222222222222,0.0138888888888889,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0138888888888889,0.0833333333333333,0.0138888888888889,0.0555555555555556,0.0694444444444444,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.0277777777777778,0.0277777777777778,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0,0.0136986301369863,0,0.0273972602739726,0,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.0547945205479452,0.10958904109589,0.0821917808219178,0.0273972602739726,0.0547945205479452,0.0547945205479452,0.123287671232877,0.10958904109589,0.0684931506849315,0.123287671232877,0.0958904109589041,0.0684931506849315,0.0684931506849315,0.10958904109589,0.10958904109589,0.0821917808219178,0.0958904109589041,0.10958904109589,0.0821917808219178,0.0684931506849315,0.0136986301369863,0.0410958904109589,0,0,0,0,0,0
"14",0,0,0,0,0.0135135135135135,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0.0135135135135135,0,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0.027027027027027,0,0.0135135135135135,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0.0135135135135135,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0.0135135135135135,0,0.0135135135135135,0.0405405405405405,0.0405405405405405,0.027027027027027,0.0675675675675676,0.0405405405405405,0.0945945945945946,0.0810810810810811,0.0675675675675676,0.175675675675676,0.0810810810810811,0.121621621621622,0.0405405405405405,0.189189189189189,0.148648648648649,0.135135135135135,0.162162162162162,0.0540540540540541,0.0675675675675676,0.135135135135135,0.135135135135135,0.0675675675675676,0.148648648648649,0.189189189189189,0.121621621621622,0.108108108108108,0.175675675675676,0.0945945945945946,0.0405405405405405,0,0.027027027027027,0,0,0,0,0
"15",0,0,0,0,0.0128205128205128,0,0.0128205128205128,0.0512820512820513,0.0256410256410256,0.0641025641025641,0.0512820512820513,0,0.0256410256410256,0.0512820512820513,0.0128205128205128,0.0641025641025641,0.0384615384615385,0.0256410256410256,0.0769230769230769,0.0256410256410256,0,0.0384615384615385,0.0256410256410256,0.0128205128205128,0,0.0512820512820513,0.0128205128205128,0.0384615384615385,0.0256410256410256,0.0512820512820513,0.0384615384615385,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0256410256410256,0.0384615384615385,0.0512820512820513,0.0384615384615385,0.0256410256410256,0.0512820512820513,0.0384615384615385,0,0.0384615384615385,0.0512820512820513,0.0384615384615385,0.0512820512820513,0.0384615384615385,0.0256410256410256,0.0128205128205128,0.0512820512820513,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0128205128205128,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0384615384615385,0.0512820512820513,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0384615384615385,0.0512820512820513,0.0128205128205128,0.0256410256410256,0.0897435897435897,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0641025641025641,0.0256410256410256,0.0641025641025641,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0384615384615385,0.0641025641025641,0.0128205128205128,0.0256410256410256,0.0512820512820513,0.0128205128205128,0.0256410256410256,0.0384615384615385,0.0384615384615385,0.0512820512820513,0.0256410256410256,0.0128205128205128,0.0897435897435897,0.0256410256410256,0.0384615384615385,0.102564102564103,0.0769230769230769,0.0512820512820513,0.0897435897435897,0.0641025641025641,0.115384615384615,0.115384615384615,0.102564102564103,0.141025641025641,0.128205128205128,0.166666666666667,0.128205128205128,0.243589743589744,0.0769230769230769,0.141025641025641,0.141025641025641,0.141025641025641,0.243589743589744,0.115384615384615,0.0897435897435897,0.153846153846154,0.153846153846154,0.179487179487179,0.141025641025641,0.128205128205128,0.0769230769230769,0.0897435897435897,0.0128205128205128,0.0256410256410256,0,0,0,0,0,0
"16",0,0,0,0,0.012987012987013,0,0.025974025974026,0.025974025974026,0,0.0649350649350649,0.025974025974026,0,0.051948051948052,0.025974025974026,0.051948051948052,0.038961038961039,0.038961038961039,0.025974025974026,0.038961038961039,0.012987012987013,0,0,0.012987012987013,0.012987012987013,0.012987012987013,0.025974025974026,0.012987012987013,0,0.038961038961039,0.025974025974026,0.012987012987013,0,0.038961038961039,0.025974025974026,0.025974025974026,0.025974025974026,0.012987012987013,0,0.038961038961039,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.012987012987013,0.025974025974026,0.051948051948052,0.012987012987013,0.025974025974026,0,0,0,0,0.038961038961039,0.051948051948052,0,0.025974025974026,0.038961038961039,0.038961038961039,0.012987012987013,0,0.025974025974026,0.0649350649350649,0.012987012987013,0.012987012987013,0.025974025974026,0.025974025974026,0.012987012987013,0.025974025974026,0,0.038961038961039,0.025974025974026,0,0.025974025974026,0,0.025974025974026,0.012987012987013,0.025974025974026,0.025974025974026,0,0.025974025974026,0,0.012987012987013,0,0.025974025974026,0.025974025974026,0.012987012987013,0.025974025974026,0.038961038961039,0.012987012987013,0.051948051948052,0.038961038961039,0.0909090909090909,0.038961038961039,0.051948051948052,0.116883116883117,0.0779220779220779,0.025974025974026,0.103896103896104,0.0779220779220779,0.0909090909090909,0.051948051948052,0.116883116883117,0.103896103896104,0.0909090909090909,0.0779220779220779,0.103896103896104,0.103896103896104,0.0649350649350649,0.12987012987013,0.0909090909090909,0.103896103896104,0.116883116883117,0.12987012987013,0.051948051948052,0.103896103896104,0.116883116883117,0.181818181818182,0.025974025974026,0.0779220779220779,0.025974025974026,0.012987012987013,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0.0422535211267606,0.028169014084507,0,0,0,0.0140845070422535,0.028169014084507,0,0.0140845070422535,0.0140845070422535,0,0,0,0.0140845070422535,0,0,0.0140845070422535,0,0.0140845070422535,0,0,0,0.028169014084507,0,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.0140845070422535,0,0.0140845070422535,0.0422535211267606,0.0140845070422535,0.028169014084507,0.0563380281690141,0.0563380281690141,0.028169014084507,0.0985915492957746,0.0985915492957746,0.0985915492957746,0.0563380281690141,0.0563380281690141,0.112676056338028,0.0422535211267606,0.0845070422535211,0.112676056338028,0.140845070422535,0.0140845070422535,0.126760563380282,0.028169014084507,0.0845070422535211,0.112676056338028,0.0704225352112676,0.028169014084507,0.183098591549296,0.0845070422535211,0.0845070422535211,0.0985915492957746,0.0845070422535211,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410958904109589,0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0,0,0,0,0,0,0.0410958904109589,0.0136986301369863,0.0547945205479452,0.0410958904109589,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0547945205479452,0.0273972602739726,0.0684931506849315,0.0684931506849315,0.0273972602739726,0.0547945205479452,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0410958904109589,0,0.0410958904109589,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.0821917808219178,0.0547945205479452,0.123287671232877,0.0547945205479452,0.0136986301369863,0.150684931506849,0.136986301369863,0.0821917808219178,0.10958904109589,0.150684931506849,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.164383561643836,0.0410958904109589,0.0410958904109589,0.136986301369863,0.0684931506849315,0.0273972602739726,0.0136986301369863,0,0.0273972602739726,0.0273972602739726,0.0547945205479452,0.0958904109589041,0.0410958904109589,0.0684931506849315,0.0410958904109589,0.0684931506849315,0.0273972602739726,0,0,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0,0,0.0136986301369863,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,0.0273972602739726,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0.138888888888889,0.347222222222222,0.291666666666667,0,0,0,0.0555555555555556,0.0555555555555556,0.25,0.236111111111111,0.111111111111111,0.222222222222222,0.208333333333333,0.138888888888889,0.180555555555556,0.0972222222222222,0.236111111111111,0.305555555555556,0.0972222222222222,0.0555555555555556,0.0416666666666667,0.0972222222222222,0.0833333333333333,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0277777777777778,0.0833333333333333,0.0972222222222222,0.0416666666666667,0.0555555555555556,0.0277777777777778,0.0972222222222222,0.0972222222222222,0.166666666666667,0.152777777777778,0.291666666666667,0.180555555555556,0.125,0.222222222222222,0.0416666666666667,0.166666666666667,0.125,0.166666666666667,0.152777777777778,0.180555555555556,0.152777777777778,0.347222222222222,0.111111111111111,0,0.0416666666666667,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.194444444444444,0.527777777777778,0.222222222222222,0.0138888888888889,0.0277777777777778,0,0.0694444444444444,0.0555555555555556,0.194444444444444,0.111111111111111,0.0555555555555556,0.0833333333333333,0.152777777777778,0.125,0.111111111111111,0.0694444444444444,0.166666666666667,0.166666666666667,0.0833333333333333,0.111111111111111,0.0416666666666667,0,0,0.0416666666666667,0.0555555555555556,0.0555555555555556,0.0694444444444444,0.0555555555555556,0,0.0277777777777778,0.111111111111111,0.0416666666666667,0.180555555555556,0.125,0.138888888888889,0.152777777777778,0.152777777777778,0.166666666666667,0.138888888888889,0.138888888888889,0.0833333333333333,0.208333333333333,0.138888888888889,0.166666666666667,0.0694444444444444,0.208333333333333,0.0972222222222222,0.222222222222222,0,0.0416666666666667,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0.319444444444444,0.555555555555556,0.111111111111111,0.0138888888888889,0.0555555555555556,0.0138888888888889,0.0277777777777778,0.138888888888889,0.194444444444444,0.0972222222222222,0.111111111111111,0.0972222222222222,0.0833333333333333,0.0833333333333333,0.125,0.208333333333333,0.152777777777778,0.111111111111111,0.125,0.0972222222222222,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0555555555555556,0.0416666666666667,0,0.0416666666666667,0.0694444444444444,0.0694444444444444,0.0694444444444444,0.125,0.180555555555556,0.0694444444444444,0.194444444444444,0.166666666666667,0.0694444444444444,0.125,0.0694444444444444,0.152777777777778,0.138888888888889,0.138888888888889,0.333333333333333,0.166666666666667,0.152777777777778,0.111111111111111,0.0972222222222222,0.0972222222222222,0.0833333333333333,0,0.0138888888888889,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.25,0.625,0.0416666666666667,0,0.0277777777777778,0,0,0.0416666666666667,0.0694444444444444,0.138888888888889,0.0138888888888889,0.0555555555555556,0,0.138888888888889,0.180555555555556,0.180555555555556,0.222222222222222,0.0972222222222222,0.0138888888888889,0.0416666666666667,0.0555555555555556,0.0972222222222222,0.0277777777777778,0.0416666666666667,0.0277777777777778,0.0416666666666667,0.0694444444444444,0.0833333333333333,0.208333333333333,0.0972222222222222,0.194444444444444,0.152777777777778,0.0277777777777778,0.0694444444444444,0.111111111111111,0.0694444444444444,0.111111111111111,0.152777777777778,0.277777777777778,0.152777777777778,0.319444444444444,0.0694444444444444,0.194444444444444,0.0138888888888889,0.138888888888889,0.0277777777777778,0.0694444444444444,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
